278.6825524643956,285.8559079494561,281.15703516334645,282.63040419935385,74.47904281314007,283.8860094793977
280.15501856547934,287.3231374250642,282.5918852137915,283.72991677939416,73.65327953069311,283.68584091476174
281.2411672286297,288.2556555151848,283.72167104388114,284.88257792598034,73.21915363379253,283.3697879539671
282.31010859936197,288.79650563599773,284.87328355098776,285.4741347110723,71.13524383293196,280.92753323876747
283.20777729731515,290.0500334917776,285.48921515867835,286.94374122045656,71.9405919098572,281.4272040504534
284.70787417657397,291.38714794094716,286.9020284219919,288.340976704825,72.45768091780657,282.4251268614324
285.94292623797435,292.53871721568726,288.3139961602909,289.08058182867006,68.46046857032275,270.0928663359623
286.6567761446138,293.12133572253475,289.065983108172,289.67599299153085,70.21426135183445,278.2713824831915
287.4033861685782,294.31389713919754,289.639147267173,291.08961361995756,72.0014012140847,278.6333176004192
288.5980002386434,295.3641964908308,291.0838247655528,292.23023775219883,72.85405390202706,276.9513806937354
289.9361984431305,296.6422770262261,292.210733774087,293.35956531246694,69.70365227381622,274.7617463099104
290.8502196477504,297.08144191783646,293.32941080507265,293.66281358655016,68.4955395788528,280.161633128698
291.29638436224513,297.3541205942001,293.6332507818424,294.352502990331,69.8361614187823,282.3735011422484
292.17408259511797,298.87420757283917,294.34932211178466,295.6809149065551,72.2650605040203,291.10689772208246
293.46187117018155,300.1243735796922,295.6752486908881,296.77096054648155,72.38937138177117,287.42063521562125
294.4249580142483,300.88222683209676,296.7330807428102,297.9029256907695,71.30877688464307,285.1383501366606
295.60576279421554,301.793825335773,297.855016148748,298.62012364725865,70.86873183906334,277.1761389290539
296.3665361639327,302.81776026011744,298.61672022030353,299.63049672605314,70.61109360783985,284.3550251821824
297.39416845734627,303.3365120481804,299.6152081057976,300.346970914585,69.50343130501686,280.13125980215545
298.2435560190941,304.54579530076956,300.30730640705303,301.49950436630843,70.96646545041223,287.829918183914
299.23907199144986,305.21319510007265,301.5092984000941,302.0538765858841,69.2581341536038,282.59468203211003
299.97789076588555,306.52824896442934,302.02326364155607,303.3809507811306,72.99575748661526,289.3897580358392
300.9884712646768,307.5949126958798,303.36059863827546,304.2943917360154,71.93249664967608,286.26979567079974
301.83288560908363,307.79326501493875,304.2788717114745,304.44952508472926,71.27713550957525,286.5880200949632
302.5404542745667,308.5102907992931,304.4406005487767,305.5438955891812,69.43461087417909,278.5572068894883
303.30779315218166,309.49152718506315,305.552669124033,306.49734974195263,71.54189380405855,286.0751246610406
304.3840871404603,310.3260682516658,306.4768773152782,307.2210982416374,71.45395721052155,284.8338306422571
304.9560086129281,311.20810223151045,307.19321069593593,307.9874432147561,72.96197305843928,285.2478770993822
305.6477756049154,311.3995890284044,307.9741791019865,308.3021224780168,70.60106266687234,279.6710165238981
306.12947781512855,312.1438147963185,308.29597315745747,308.8943886343979,69.31792994223505,277.7769384007819
306.7376840063878,313.15148019628174,308.89825484773445,310.00233535131827,71.31759737419027,285.1876978275126
307.68467701061365,313.8136362457078,309.9945787370878,310.54241680610835,70.74349426488656,281.16487329486256
308.29701222176976,314.58669612612465,310.5461410183385,311.3948784116766,70.42392839331863,276.74138686119056
309.0182277845121,315.0568481061568,311.3889902225664,311.81376907925664,67.14835607057715,272.3633274616888
309.50320392167686,315.35458709857545,311.8267633117736,312.0740807934355,68.74612456529931,275.93876856258277
310.10552689772487,315.95230395900643,312.0856956158059,313.0091471366857,65.0222342649964,271.68715446136997
310.8565519849992,316.2175747571372,313.0128555374425,313.37718491931304,65.96047251496823,273.48130810522014
311.1486428016906,316.49648053051175,313.34886573590876,313.3598461405086,62.81176590070529,264.51507832971555
311.196789275494,317.4218974725701,313.38357485665057,314.1803005387866,68.4195787780675,273.3660933656837
312.09198647994157,318.1024001453556,314.192861308912,315.08744850545787,72.40392240838975,280.97830421613213
313.0070864599657,318.89189126317336,315.0831240840188,315.7616472826416,70.33721139937275,276.90728329711
313.4310220295721,319.7391372642048,315.7705196854314,316.5247060934392,72.4984645914418,282.1785767808915
314.29867935760035,320.604578442055,316.52393719688695,317.3563868819638,72.83345464334657,284.2926991842711
315.09850419108596,321.1739770257132,317.3537948751499,317.8509062887572,68.49803643186485,273.0273973329379
315.8356604695607,321.7339037953981,317.8684214672974,318.55873842072435,69.65510144443842,277.45394443716583
316.6466485868174,322.7523891670168,318.59157857807577,319.9466514348669,72.57682334495307,281.9156028161351
317.65470895498953,323.92480348692925,319.96238545684486,320.80944377800154,73.73339669809494,285.50610784887687
318.53037365421204,324.66699677849607,320.766881967497,321.5163098585282,73.3557307900331,285.5384882737818
319.26875145574564,325.0848999329735,321.49192868161396,321.8687747960467,69.82746768271355,280.5887596332021
319.6247918699735,325.956996717728,321.8706388077336,322.7573352160648,72.30689241206619,282.3354157654592
