17102.300192431045,17115.0590121873,17108.035279025014,17108.87812700449,49.98853354714561,259.1180243745991
17103.223861449645,17115.914047466325,17108.862732520847,17109.74021808852,49.647119114817215,258.62283515073767
17104.192431045543,17116.65875561257,17109.72738935215,17110.656189865298,49.307340474663306,257.3380372033355
17105.02565747274,17117.55869146889,17110.64271969211,17111.44964720975,49.456681205901276,258.6619627966645
17105.845413726747,17118.36946760744,17111.447081462476,17112.366260423347,48.98713502245035,256.67543296985247
17106.807568954457,17119.228351507376,17112.337395766517,17113.25593329057,48.687096023091726,255.07761385503528
17107.507376523412,17119.98781270045,17113.238614496473,17113.788967286724,48.90272091084031,255.13662604233483
17108.07889672867,17120.52020525978,17113.787042976266,17114.273893521487,49.07421122514432,256.4002565747274
17108.791533033997,17121.08915971777,17114.261064785118,17115.14688903143,48.512126747915374,252.51186658114176
17109.61770365619,17122.12572161642,17115.13790891597,17116.098139833226,49.069364913406055,253.68762026940345
17110.463758819755,17122.880051314947,17116.06670942912,17116.792815907633,48.517260038486256,253.76908274534958
17111.119948685053,17123.46953175112,17116.758819756255,17117.32713277742,49.12495009621557,257.96343810134704
17111.57601026299,17124.018601667736,17117.313662604232,17117.89993585632,49.38584188582423,259.23476587556127
17112.25978191148,17124.914688903144,17117.889672867223,17118.772289929442,49.44445978191139,262.90250160359204
17113.091084028223,17125.67286722258,17118.742142398973,17119.49518922386,49.35698646568316,260.4169339320077
17113.80243745991,17126.38293778063,17119.454778704297,17120.2777421424,48.87132854393852,258.99294419499677
17114.500962155227,17127.10198845414,17120.266837716485,17120.878768441307,49.66722559332911,259.77934573444514
17115.196279666452,17127.846055163565,17120.842206542657,17121.69660038486,49.64555471456064,262.20012828736367
17116.02052597819,17128.473380372034,17121.688261706222,17122.357921744708,49.46183296985242,260.57087876844133
17116.628608082105,17129.157152020525,17122.320718409235,17123.080821039126,49.44644457985885,261.24246311738295
17117.383579217447,17129.7395766517,17123.07119948685,17123.58434894163,49.229184220654346,259.97434252726106
17117.91148171905,17130.63438101347,17123.556767158436,17124.439384220655,50.079651763951226,261.5105837075048
17118.679923027583,17131.389352148813,17124.408595253368,17125.18473380372,50.285414753046915,263.4817190506735
17119.442591404746,17132.06735086594,17125.17190506735,17125.82873636947,50.77833098139842,266.13919178960873
17120.0590121873,17132.694676074407,17125.788967286724,17126.486209108403,50.05485753688254,262.9660038486209
17120.51250801796,17133.32392559333,17126.450930083385,17127.05067350866,50.92055195638234,265.32328415651057
17121.251443232843,17134.057729313663,17127.05067350866,17127.681847338037,51.16326324567028,267.1520205259782
17121.736369467606,17134.597819114817,17127.66067992303,17128.254008980115,51.07489255933281,266.08082103912767
17122.48300192431,17135.1250801796,17128.220654265555,17128.843489416293,50.598951892238595,263.9493264913406
17123.169980756895,17135.897370109044,17128.829377806287,17129.67158434894,50.154586273252036,262.3899935856318
17123.82745349583,17136.62989095574,17129.66837716485,17130.3855035279,50.78251193072484,264.4650416933932
17124.674150096216,17137.345093008338,17130.36177036562,17131.057087876845,50.293987940987805,261.15522771007056
17125.251443232843,17137.97049390635,17131.035920461836,17131.817190506736,50.29833271327789,260.216805644644
17126.07889672867,17138.796664528545,17131.803720333548,17132.50801796023,49.659267928159046,260.9454778704298
17126.77293136626,17139.12957023733,17132.48428479795,17132.894162924953,49.717426491340596,259.3444515715202
17127.284797947403,17139.77806286081,17132.867222578578,17133.63309813983,49.103413406029496,259.1834509300834
17127.87042976267,17140.127645926877,17133.595894804363,17133.980115458628,48.87453450930087,257.819756254009
17128.13855035279,17140.527261064784,17133.95381654907,17134.346375881974,48.893955163566424,259.9255933290571
17128.38614496472,17141.17639512508,17134.325208466966,17134.8819756254,49.60672123155867,259.49775497113535
17129.107119948683,17141.84092366902,17134.855035279026,17135.627966645287,50.30885234124443,260.5246953175112
17129.733162283515,17142.496472097497,17135.607440667096,17136.157152020525,50.83496106478527,261.8819756254009
17130.361128928802,17143.288005131493,17136.136626042335,17137.010262989097,50.56321430404109,263.6125721616421
17131.262347658754,17144.02501603592,17137.001924310454,17137.76779987171,50.83016298909564,264.3367543296985
17131.964079538164,17144.64720974984,17137.715843489415,17138.368184733805,50.49963232841562,261.45926876202697
17132.568954457987,17145.2431045542,17138.343810134702,17138.944836433613,50.22530538806934,261.82039769082746
17133.266837716485,17146.090442591405,17138.92815907633,17139.95894804362,50.42185041693403,262.7164849262348
17134.132777421422,17147.00833867864,17139.942912123155,17140.792815907633,50.944856510583776,265.99422706863373
17134.89480436177,17147.67671584349,17140.766516998076,17141.270686337397,50.81387748556764,264.4502886465683
17135.409878127004,17148.215522771006,17141.2431045542,17141.838357921744,50.68078454137277,266.2841565105837
17135.972418216807,17149.019243104554,17141.83194355356,17142.536241180245,51.18240198845413,265.7472738935215
